|cd_ugestora|de_ugestora|dt_ano|cd_receitaorcug|de_receitaorcug|tp_atualizacaoreceita|de_atualizacaoreceita|vl_lancamentoOrc|dt_mesano
505235|201095|Prefeitura Municipal de João Pessoa|2017|17220102|Cota-Parte do IPVA|1|Lançamento de receita|3489438.69|2017-02-01
505236|201095|Prefeitura Municipal de João Pessoa|2017|17220102|Cota-Parte do IPVA|1|Lançamento de receita|5475158.31|2017-03-01
505237|201095|Prefeitura Municipal de João Pessoa|2017|17220102|Cota-Parte do IPVA|1|Lançamento de receita|4792189.02|2017-04-01
505238|201095|Prefeitura Municipal de João Pessoa|2017|17220102|Cota-Parte do IPVA|1|Lançamento de receita|9588580.95|2017-05-01
505239|201095|Prefeitura Municipal de João Pessoa|2017|17220102|Cota-Parte do IPVA|1|Lançamento de receita|8904732.93|2017-06-01
505240|201095|Prefeitura Municipal de João Pessoa|2017|17220102|Cota-Parte do IPVA|1|Lançamento de receita|7086505.97|2017-07-01
505241|201095|Prefeitura Municipal de João Pessoa|2017|17220102|Cota-Parte do IPVA|1|Lançamento de receita|7531462.41|2017-08-01
505242|201095|Prefeitura Municipal de João Pessoa|2017|17220102|Cota-Parte do IPVA|1|Lançamento de receita|6492097.4|2017-09-01
505243|201095|Prefeitura Municipal de João Pessoa|2017|17220102|Cota-Parte do IPVA|1|Lançamento de receita|5893559.03|2017-10-01
505244|201095|Prefeitura Municipal de João Pessoa|2017|17220102|Cota-Parte do IPVA|1|Lançamento de receita|5045362.66|2017-11-01
505245|201095|Prefeitura Municipal de João Pessoa|2017|17220102|Cota-Parte do IPVA|1|Lançamento de receita|3481417.53|2017-12-01
505246|201095|Prefeitura Municipal de João Pessoa|2017|17220102|Cota-Parte do IPVA|3|Dedução de Receita do Fundeb|5411136.73|2017-05-01
505247|201095|Prefeitura Municipal de João Pessoa|2017|17220102|Cota-Parte do IPVA|3|Dedução de Receita do Fundeb|1780946.59|2017-06-01
505248|201095|Prefeitura Municipal de João Pessoa|2017|17220102|Cota-Parte do IPVA|3|Dedução de Receita do Fundeb|1417301.21|2017-07-01
505249|201095|Prefeitura Municipal de João Pessoa|2017|17220102|Cota-Parte do IPVA|3|Dedução de Receita do Fundeb|1506292.5|2017-08-01
505255|201095|Prefeitura Municipal de João Pessoa|2014|17220101|Cota-Parte do ICMS|1|Lançamento de receita|24684981.17|2014-05-01
505256|201095|Prefeitura Municipal de João Pessoa|2014|17220101|Cota-Parte do ICMS|1|Lançamento de receita|28367668.81|2014-06-01
505257|201095|Prefeitura Municipal de João Pessoa|2014|17220101|Cota-Parte do ICMS|1|Lançamento de receita|24126993.47|2014-07-01
505258|201095|Prefeitura Municipal de João Pessoa|2014|17220101|Cota-Parte do ICMS|1|Lançamento de receita|24266623.05|2014-08-01
505259|201095|Prefeitura Municipal de João Pessoa|2014|17220101|Cota-Parte do ICMS|1|Lançamento de receita|26954253.74|2014-09-01
505260|201095|Prefeitura Municipal de João Pessoa|2014|17220101|Cota-Parte do ICMS|1|Lançamento de receita|26594154.5|2014-10-01
505261|201095|Prefeitura Municipal de João Pessoa|2014|17220101|Cota-Parte do ICMS|1|Lançamento de receita|26806114.19|2014-11-01
505262|201095|Prefeitura Municipal de João Pessoa|2014|17220101|Cota-Parte do ICMS|1|Lançamento de receita|29956696.13|2014-12-01
505263|201095|Prefeitura Municipal de João Pessoa|2014|17220102|Cota-Parte do IPVA|1|Lançamento de receita|2327786.98|2014-01-01
505264|201095|Prefeitura Municipal de João Pessoa|2014|17220102|Cota-Parte do IPVA|1|Lançamento de receita|3388974.01|2014-02-01
505265|201095|Prefeitura Municipal de João Pessoa|2014|17220102|Cota-Parte do IPVA|1|Lançamento de receita|2661517.2|2014-03-01
505266|201095|Prefeitura Municipal de João Pessoa|2014|17220102|Cota-Parte do IPVA|1|Lançamento de receita|4497869.78|2014-04-01
505267|201095|Prefeitura Municipal de João Pessoa|2014|17220102|Cota-Parte do IPVA|1|Lançamento de receita|5425374.46|2014-05-01
505268|201095|Prefeitura Municipal de João Pessoa|2014|17220102|Cota-Parte do IPVA|1|Lançamento de receita|3710475.02|2014-06-01
505269|201095|Prefeitura Municipal de João Pessoa|2014|17220102|Cota-Parte do IPVA|1|Lançamento de receita|4616747.24|2014-07-01
505270|201095|Prefeitura Municipal de João Pessoa|2014|17220102|Cota-Parte do IPVA|1|Lançamento de receita|3393734.34|2014-08-01
505271|201095|Prefeitura Municipal de João Pessoa|2014|17220102|Cota-Parte do IPVA|1|Lançamento de receita|2972385.27|2014-09-01
505272|201095|Prefeitura Municipal de João Pessoa|2014|17220102|Cota-Parte do IPVA|1|Lançamento de receita|2394635.36|2014-10-01
505273|201095|Prefeitura Municipal de João Pessoa|2014|17220102|Cota-Parte do IPVA|1|Lançamento de receita|1677413.78|2014-11-01
505274|201095|Prefeitura Municipal de João Pessoa|2014|17220102|Cota-Parte do IPVA|1|Lançamento de receita|966757.25|2014-12-01
505275|201095|Prefeitura Municipal de João Pessoa|2017|13250299|Remuneração de Outros Depósitos de Recursos não vinculados|1|Lançamento de receita|706060.91|2017-01-01
505276|201095|Prefeitura Municipal de João Pessoa|2017|13250299|Remuneração de Outros Depósitos de Recursos não vinculados|1|Lançamento de receita|610001.95|2017-02-01
505277|201095|Prefeitura Municipal de João Pessoa|2017|13250299|Remuneração de Outros Depósitos de Recursos não vinculados|1|Lançamento de receita|606326.6|2017-03-01
505278|201095|Prefeitura Municipal de João Pessoa|2017|13250299|Remuneração de Outros Depósitos de Recursos não vinculados|1|Lançamento de receita|950124.2|2017-03-01
505279|201095|Prefeitura Municipal de João Pessoa|2017|13250299|Remuneração de Outros Depósitos de Recursos não vinculados|1|Lançamento de receita|719311.96|2017-04-01
505280|201095|Prefeitura Municipal de João Pessoa|2017|13250299|Remuneração de Outros Depósitos de Recursos não vinculados|1|Lançamento de receita|986915.04|2017-05-01
505281|201095|Prefeitura Municipal de João Pessoa|2017|13250299|Remuneração de Outros Depósitos de Recursos não vinculados|1|Lançamento de receita|606341.0|2017-06-01
505282|201095|Prefeitura Municipal de João Pessoa|2017|13250299|Remuneração de Outros Depósitos de Recursos não vinculados|1|Lançamento de receita|747813.76|2017-06-01
505283|201095|Prefeitura Municipal de João Pessoa|2017|13250299|Remuneração de Outros Depósitos de Recursos não vinculados|1|Lançamento de receita|606333.8|2017-07-01
505284|201095|Prefeitura Municipal de João Pessoa|2017|13250299|Remuneração de Outros Depósitos de Recursos não vinculados|1|Lançamento de receita|738241.49|2017-07-01
505285|201095|Prefeitura Municipal de João Pessoa|2017|13250299|Remuneração de Outros Depósitos de Recursos não vinculados|1|Lançamento de receita|606333.8|2017-08-01
505286|201095|Prefeitura Municipal de João Pessoa|2017|13250299|Remuneração de Outros Depósitos de Recursos não vinculados|1|Lançamento de receita|664601.7|2017-08-01
505287|201095|Prefeitura Municipal de João Pessoa|2017|13250299|Remuneração de Outros Depósitos de Recursos não vinculados|1|Lançamento de receita|1819001.4|2017-09-01
505288|201095|Prefeitura Municipal de João Pessoa|2017|13250299|Remuneração de Outros Depósitos de Recursos não vinculados|1|Lançamento de receita|466269.38|2017-09-01
505289|201095|Prefeitura Municipal de João Pessoa|2017|13250299|Remuneração de Outros Depósitos de Recursos não vinculados|1|Lançamento de receita|606333.8|2017-10-01
505290|201095|Prefeitura Municipal de João Pessoa|2017|13250299|Remuneração de Outros Depósitos de Recursos não vinculados|1|Lançamento de receita|472327.42|2017-10-01
505728|201095|Prefeitura Municipal de João Pessoa|2005|17210102|Cota Parte do FPM|1|Lançamento de receita|8171925.59|2005-09-01
505729|201095|Prefeitura Municipal de João Pessoa|2005|17210102|Cota Parte do FPM|1|Lançamento de receita|9463068.32|2005-10-01
505730|201095|Prefeitura Municipal de João Pessoa|2005|17210102|Cota Parte do FPM|1|Lançamento de receita|11520511.9|2005-11-01
505731|201095|Prefeitura Municipal de João Pessoa|2005|17210102|Cota Parte do FPM|1|Lançamento de receita|16005798.68|2005-12-01
505732|201095|Prefeitura Municipal de João Pessoa|2005|17213599|TRANSF. DE RECURSOS DO FUNDO NACIONAL DE DESENV. DA EDUCA€ÇO|1|Lançamento de receita|151247.6|2005-01-01
505733|201095|Prefeitura Municipal de João Pessoa|2005|17213599|TRANSF. DE RECURSOS DO FUNDO NACIONAL DE DESENV. DA EDUCA€ÇO|1|Lançamento de receita|152664.01|2005-03-01
505734|201095|Prefeitura Municipal de João Pessoa|2005|17213599|TRANSF. DE RECURSOS DO FUNDO NACIONAL DE DESENV. DA EDUCA€ÇO|1|Lançamento de receita|45852.94|2005-04-01
505735|201095|Prefeitura Municipal de João Pessoa|2005|17213599|TRANSF. DE RECURSOS DO FUNDO NACIONAL DE DESENV. DA EDUCA€ÇO|1|Lançamento de receita|123894.06|2005-05-01
505736|201095|Prefeitura Municipal de João Pessoa|2005|17213599|TRANSF. DE RECURSOS DO FUNDO NACIONAL DE DESENV. DA EDUCA€ÇO|1|Lançamento de receita|36218.97|2005-06-01
505737|201095|Prefeitura Municipal de João Pessoa|2005|17213599|TRANSF. DE RECURSOS DO FUNDO NACIONAL DE DESENV. DA EDUCA€ÇO|1|Lançamento de receita|103784.26|2005-07-01
505738|201095|Prefeitura Municipal de João Pessoa|2005|17213599|TRANSF. DE RECURSOS DO FUNDO NACIONAL DE DESENV. DA EDUCA€ÇO|1|Lançamento de receita|48361.99|2005-08-01
505739|201095|Prefeitura Municipal de João Pessoa|2005|17213599|TRANSF. DE RECURSOS DO FUNDO NACIONAL DE DESENV. DA EDUCA€ÇO|1|Lançamento de receita|121174.37|2005-09-01
505740|201095|Prefeitura Municipal de João Pessoa|2005|17213599|TRANSF. DE RECURSOS DO FUNDO NACIONAL DE DESENV. DA EDUCA€ÇO|1|Lançamento de receita|53166.41|2005-10-01
505741|201095|Prefeitura Municipal de João Pessoa|2005|17213599|TRANSF. DE RECURSOS DO FUNDO NACIONAL DE DESENV. DA EDUCA€ÇO|1|Lançamento de receita|137588.43|2005-11-01
505787|201095|Prefeitura Municipal de João Pessoa|2005|17213599|TRANSF. DE RECURSOS DO FUNDO NACIONAL DE DESENV. DA EDUCA€ÇO|1|Lançamento de receita|56191.46|2005-12-01
505788|201095|Prefeitura Municipal de João Pessoa|2005|19192800|MULTAS DECORRENTES DA OPERACAO DE TRANSPORTE RODOVIARIO DE P|1|Lançamento de receita|1592.05|2005-01-01
505789|201095|Prefeitura Municipal de João Pessoa|2005|19192800|MULTAS DECORRENTES DA OPERACAO DE TRANSPORTE RODOVIARIO DE P|1|Lançamento de receita|737.51|2005-02-01
505790|201095|Prefeitura Municipal de João Pessoa|2005|19192800|MULTAS DECORRENTES DA OPERACAO DE TRANSPORTE RODOVIARIO DE P|1|Lançamento de receita|977.32|2005-03-01
505791|201095|Prefeitura Municipal de João Pessoa|2005|19192800|MULTAS DECORRENTES DA OPERACAO DE TRANSPORTE RODOVIARIO DE P|1|Lançamento de receita|606.85|2005-04-01
505792|201095|Prefeitura Municipal de João Pessoa|2005|19192800|MULTAS DECORRENTES DA OPERACAO DE TRANSPORTE RODOVIARIO DE P|1|Lançamento de receita|974.88|2005-05-01
505793|201095|Prefeitura Municipal de João Pessoa|2005|19192800|MULTAS DECORRENTES DA OPERACAO DE TRANSPORTE RODOVIARIO DE P|1|Lançamento de receita|11678.46|2005-06-01
505794|201095|Prefeitura Municipal de João Pessoa|2005|19192800|MULTAS DECORRENTES DA OPERACAO DE TRANSPORTE RODOVIARIO DE P|1|Lançamento de receita|1357.92|2005-07-01
505795|201095|Prefeitura Municipal de João Pessoa|2005|19192800|MULTAS DECORRENTES DA OPERACAO DE TRANSPORTE RODOVIARIO DE P|1|Lançamento de receita|6033.74|2005-08-01
505796|201095|Prefeitura Municipal de João Pessoa|2005|19192800|MULTAS DECORRENTES DA OPERACAO DE TRANSPORTE RODOVIARIO DE P|1|Lançamento de receita|1835.46|2005-09-01
505797|201095|Prefeitura Municipal de João Pessoa|2005|19192800|MULTAS DECORRENTES DA OPERACAO DE TRANSPORTE RODOVIARIO DE P|1|Lançamento de receita|683.58|2005-10-01
505798|201095|Prefeitura Municipal de João Pessoa|2005|19192800|MULTAS DECORRENTES DA OPERACAO DE TRANSPORTE RODOVIARIO DE P|1|Lançamento de receita|1439.82|2005-11-01
505799|201095|Prefeitura Municipal de João Pessoa|2005|19192800|MULTAS DECORRENTES DA OPERACAO DE TRANSPORTE RODOVIARIO DE P|1|Lançamento de receita|375.98|2005-12-01
505800|201095|Prefeitura Municipal de João Pessoa|2005|97220101|DEDUÇÕES DA RECEITA PARA FORMAÇÃO DO FUNDEF - ICMS|3|Dedução de Receita do Fundeb|1252238.65|2005-01-01
505801|201095|Prefeitura Municipal de João Pessoa|2005|97220101|DEDUÇÕES DA RECEITA PARA FORMAÇÃO DO FUNDEF - ICMS|3|Dedução de Receita do Fundeb|1067660.21|2005-02-01
505802|201095|Prefeitura Municipal de João Pessoa|2005|97220101|DEDUÇÕES DA RECEITA PARA FORMAÇÃO DO FUNDEF - ICMS|3|Dedução de Receita do Fundeb|1262805.37|2005-03-01
505803|201095|Prefeitura Municipal de João Pessoa|2005|97220101|DEDUÇÕES DA RECEITA PARA FORMAÇÃO DO FUNDEF - ICMS|3|Dedução de Receita do Fundeb|1118229.58|2005-04-01
505804|201095|Prefeitura Municipal de João Pessoa|2005|97220101|DEDUÇÕES DA RECEITA PARA FORMAÇÃO DO FUNDEF - ICMS|3|Dedução de Receita do Fundeb|1294711.29|2005-05-01
505805|201095|Prefeitura Municipal de João Pessoa|2005|97220101|DEDUÇÕES DA RECEITA PARA FORMAÇÃO DO FUNDEF - ICMS|3|Dedução de Receita do Fundeb|1218310.79|2005-06-01
505806|201095|Prefeitura Municipal de João Pessoa|2005|97220101|DEDUÇÕES DA RECEITA PARA FORMAÇÃO DO FUNDEF - ICMS|3|Dedução de Receita do Fundeb|1214087.62|2005-07-01
505807|201095|Prefeitura Municipal de João Pessoa|2005|97220101|DEDUÇÕES DA RECEITA PARA FORMAÇÃO DO FUNDEF - ICMS|3|Dedução de Receita do Fundeb|1363603.89|2005-08-01
505808|201095|Prefeitura Municipal de João Pessoa|2005|97220101|DEDUÇÕES DA RECEITA PARA FORMAÇÃO DO FUNDEF - ICMS|3|Dedução de Receita do Fundeb|1150129.03|2005-09-01
505830|201095|Prefeitura Municipal de João Pessoa|2008|19219900|INDENIZACOES E RESTITUICOES|1|Lançamento de receita|2222.52|2008-11-01
505831|201095|Prefeitura Municipal de João Pessoa|2008|19219900|INDENIZACOES E RESTITUICOES|1|Lançamento de receita|9003.21|2008-12-01
505832|201095|Prefeitura Municipal de João Pessoa|2018|17180121|Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal -  Principal|1|Lançamento de receita|27847973.79|2018-01-01
505833|201095|Prefeitura Municipal de João Pessoa|2018|17180121|Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal -  Principal|1|Lançamento de receita|36406011.18|2018-02-01
505834|201095|Prefeitura Municipal de João Pessoa|2018|17180121|Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal -  Principal|1|Lançamento de receita|24515478.36|2018-03-01
505835|201095|Prefeitura Municipal de João Pessoa|2018|17180121|Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal -  Principal|1|Lançamento de receita|25703680.4|2018-04-01
505836|201095|Prefeitura Municipal de João Pessoa|2018|17180121|Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal -  Principal|1|Lançamento de receita|31544660.51|2018-05-01
505837|201095|Prefeitura Municipal de João Pessoa|2018|17180121|Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal -  Principal|1|Lançamento de receita|29540074.45|2018-06-01
505838|201095|Prefeitura Municipal de João Pessoa|2018|17180121|Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal -  Principal|1|Lançamento de receita|20062866.7|2018-07-01
505839|201095|Prefeitura Municipal de João Pessoa|2018|17180121|Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal -  Principal|1|Lançamento de receita|25310488.08|2018-08-01
505840|201095|Prefeitura Municipal de João Pessoa|2018|17180121|Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal -  Principal|1|Lançamento de receita|19089189.39|2018-09-01
505841|201095|Prefeitura Municipal de João Pessoa|2018|17180121|Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal -  Principal|1|Lançamento de receita|21685195.28|2018-10-01
505842|201095|Prefeitura Municipal de João Pessoa|2018|17180121|Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal -  Principal|1|Lançamento de receita|27239184.61|2018-11-01
505843|201095|Prefeitura Municipal de João Pessoa|2018|17180121|Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal -  Principal|1|Lançamento de receita|33354205.47|2018-12-01
505844|201095|Prefeitura Municipal de João Pessoa|2018|17180121|Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal -  Principal|3|Dedução de Receita do Fundeb|5569594.74|2018-01-01
505845|201095|Prefeitura Municipal de João Pessoa|2018|17180121|Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal -  Principal|3|Dedução de Receita do Fundeb|7281202.22|2018-02-01
505846|201095|Prefeitura Municipal de João Pessoa|2018|17180121|Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal -  Principal|3|Dedução de Receita do Fundeb|4903095.65|2018-03-01
505847|201095|Prefeitura Municipal de João Pessoa|2018|17180121|Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal -  Principal|3|Dedução de Receita do Fundeb|5140736.06|2018-04-01
505848|201095|Prefeitura Municipal de João Pessoa|2018|17180121|Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal -  Principal|3|Dedução de Receita do Fundeb|6308932.09|2018-05-01
505849|201095|Prefeitura Municipal de João Pessoa|2018|17180121|Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal -  Principal|3|Dedução de Receita do Fundeb|5908014.86|2018-06-01
